,track_id,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,time_signature,time_sig_confidence
361,80003.0,-89.4806900024414,148.240966796875,-3.0758278369903564,24.10092544555664,17.457612991333008,14.39878749847412,1.421773076057434,11.06113338470459,-2.0126953125,6.549609184265138,-3.4118802547454834,1.4107444286346436,-4.242584705352783,3.604445695877075,-4.1038193702697745,4.626730918884277,-2.9251956939697266,2.598482370376587,0.36753010749816895,0.9572435021400452,4.0,0.895
362,80004.0,-103.512939453125,138.34648132324222,-4.336705684661865,18.656583786010746,27.185441970825195,13.74765682220459,5.38040018081665,11.813294410705565,-2.7070486545562744,7.794939041137695,-1.3590266704559326,1.1113455295562744,-6.242799282073975,-1.4196546077728271,-5.40101957321167,4.289458274841309,-4.580819606781006,4.570645809173584,1.1675076484680176,0.9666773676872252,4.0,0.8809999999999999
363,80005.0,-145.97811889648438,128.45542907714844,1.2159160375595093,21.843992233276367,14.569819450378418,10.456483840942383,4.07472562789917,10.294710159301758,0.9609991312026978,8.376113891601562,-0.242757186293602,3.33788537979126,-9.232586860656738,-3.6436159610748287,-5.898436546325684,0.2901970744132996,-7.780219078063965,-1.5389561653137207,-1.688901662826538,-1.4763226509094238,4.0,0.9109999999999999
364,80793.0,-214.35032653808597,113.25192260742188,18.434972763061523,39.64394760131836,11.295881271362305,12.310527801513672,5.380908012390137,6.811126232147218,-1.9704035520553589,1.002238154411316,-2.1659924983978267,-1.7330904006958008,-6.833949565887451,-1.698006510734558,-1.6969233751296997,6.210983753204347,3.7630887031555176,8.470088958740233,4.719449043273926,7.42537784576416,4.0,0.879
366,81365.0,-285.49127197265625,135.97380065917972,43.57345199584961,33.68670654296875,26.53946876525879,16.15913963317871,17.45393943786621,3.0293331146240234,5.853281021118164,7.569884300231934,-1.7415791749954224,7.252674579620361,-0.7732613086700441,5.733673572540282,5.809540748596191,-4.993513584136963,-3.9801995754241934,-7.0008182525634775,-8.237870216369629,-5.970450878143311,4.0,1.0
367,81491.0,-126.53678131103516,109.61509704589844,31.08452224731445,15.945892333984375,6.7521934509277335,13.889744758605955,-1.4227238893508911,3.852090120315552,-5.988542556762695,0.12927104532718658,-5.184510707855225,0.665655255317688,-8.049546241760254,0.5715980529785156,-5.445833206176758,1.3612366914749146,-3.728347778320313,1.294680118560791,-2.131598234176636,2.226055383682251,4.0,1.0
368,81523.0,-281.23251342773443,162.08364868164062,19.34669685363769,-18.219945907592773,-8.61574649810791,-1.8374090194702148,-5.601001739501953,1.5021142959594729,2.1447243690490723,5.7328877449035645,3.7813198566436768,-1.870569348335266,-7.738817691802978,-5.856709957122803,-7.4455199241638175,-5.752777576446532,-10.881625175476074,10.301898956298828,2.4135215282440186,0.3470122516155243,4.0,1.0
369,81543.0,-161.9903106689453,153.34677124023438,7.333374500274657,36.649410247802734,0.07863493263721466,7.8266921043396,-1.1945655345916748,2.600170612335205,-2.671398162841797,3.3264434337615967,-0.9204084277153016,-2.27619743347168,-7.374369144439697,-5.270117282867432,-9.196038246154783,-4.963419437408447,-6.807026386260986,-1.2766255140304563,-6.4870662689208975,-3.65816068649292,4.0,1.0
370,81555.0,-166.3236541748047,154.56988525390625,32.205833435058594,15.447338104248047,5.809080600738525,11.732369422912598,2.889620065689087,4.012797832489014,-3.4103400707244877,2.832066535949707,-1.9652140140533447,-0.2413162887096405,-2.8108806610107417,1.9422390460968015,-3.3543508052825928,2.706828355789185,2.2573344707489014,0.8132491707801819,-3.776156187057495,-2.7888779640197754,4.0,1.0
371,81576.0,-160.3150634765625,151.92486572265625,36.92366790771485,30.675397872924805,20.371477127075195,25.888731002807614,6.163655757904053,11.493389129638672,2.1964001655578613,5.936972618103027,-2.079416275024414,4.518472671508789,-2.8937973976135254,0.24148793518543246,-2.165860652923584,0.6634761691093445,-5.714140892028809,-0.4662247598171234,-3.3369121551513667,-1.5590075254440308,4.0,1.0
372,81586.0,-108.718994140625,109.53595733642578,8.68913745880127,27.73321533203125,5.5503010749816895,11.61743450164795,-8.296229362487793,10.63105583190918,4.376057624816895,11.363877296447756,8.306129455566406,10.303521156311037,1.922095537185669,-1.6994328498840332,-5.3672142028808585,3.8587546348571777,-3.7008931636810303,-3.0502285957336426,-1.7884290218353271,8.514219284057617,4.0,1.0
373,81600.0,-249.02706909179688,150.58660888671875,10.726346015930176,1.3090194463729858,3.2257535457611084,1.0671234130859375,-6.007396221160889,-7.37977933883667,-10.234768867492676,-7.2231388092041025,-8.525465965270996,-7.059850215911865,-5.518218517303467,0.8597278594970703,0.20805281400680545,-1.6842255592346191,-8.255814552307129,-8.441988945007324,-3.9379749298095694,2.059990644454956,4.0,1.0
374,81612.0,-130.666015625,119.8051528930664,34.713088989257805,26.93687629699707,7.863837242126465,19.990114212036133,-3.133903980255127,6.379770278930664,-0.6772036552429199,5.702785968780518,0.9008614420890808,0.6612741947174072,-3.571563720703125,-2.524148464202881,-4.0541768074035645,-7.706161499023437,-7.825766563415527,-1.1679095029830933,-2.608273267745972,0.29570215940475464,4.0,1.0
375,81613.0,-125.63654327392578,138.8817138671875,15.55606460571289,33.386268615722656,9.510162353515623,14.799806594848633,5.585667610168457,2.594558954238892,-0.08414067327976227,1.517148733139038,-5.763801097869872,-1.8426593542099,-8.279521942138674,-5.203516960144043,-8.300768852233888,-3.714064598083496,-6.980073928833008,-0.5361306667327881,-2.271283864974976,1.5646449327468872,4.0,1.0
376,81623.0,-201.3030242919922,110.49664306640624,20.86275863647461,33.93729019165039,16.610435485839847,30.277984619140625,13.371745109558105,12.879977226257324,9.412771224975586,10.270723342895508,3.871433973312378,11.88345718383789,4.786205768585205,8.690437316894531,-1.821515440940857,1.7726010084152222,-6.848346710205077,-4.928144454956055,-4.05716609954834,0.017465872690081596,4.0,1.0
377,81638.0,-206.182861328125,157.34225463867188,15.11727237701416,40.52964782714844,20.666990280151367,22.564096450805664,2.8468139171600337,6.306324005126952,-2.9565389156341557,3.352588176727295,-3.927675724029541,-0.6778687238693237,-4.767673969268799,-2.6577134132385254,-0.8247466087341309,7.198892593383789,9.1236572265625,11.215442657470703,2.489407777786255,2.9552729129791264,4.0,0.98
378,81650.0,-337.5614013671875,203.793212890625,73.81594848632812,5.826417922973633,0.2072123736143112,3.3754420280456543,0.00047520903171971435,-5.056950092315674,-10.895390510559082,-14.833589553833008,-14.6676025390625,-11.397268295288086,-6.6695966720581055,-5.22553300857544,-9.418076515197754,-12.702923774719238,-12.306684494018555,-15.341897964477539,-19.67107391357422,-14.061073303222654,4.0,0.919
380,81781.0,-350.59991455078125,191.5903625488281,21.376976013183594,-24.91111183166504,-10.746123313903807,7.1424102783203125,10.327933311462402,4.5888671875,-0.5281147956848145,2.131598234176636,12.835186958312988,15.845894813537598,7.8176517486572275,0.7027117013931274,1.4050277471542358,1.783794641494751,-0.9078875184059144,-1.160169243812561,0.5749282836914062,2.372733354568481,4.0,1.0
381,81782.0,-310.2572021484375,128.85493469238278,46.57746124267578,24.923603057861328,1.5248513221740725,8.081558227539062,-5.27081823348999,5.811531066894531,-6.271127223968506,-3.2784633636474614,-1.7074474096298218,2.7454841136932373,6.563952922821045,17.993440628051758,8.379579544067383,10.01710319519043,4.829667091369629,-3.010650157928467,-12.097765922546387,-5.012548923492432,4.0,1.0
382,81802.0,-170.19895935058594,152.061279296875,27.19101905822754,22.128129959106445,4.776461601257324,3.2069954872131348,1.6806906461715698,4.288079261779785,3.6089372634887695,10.892444610595703,3.2232332229614262,1.2829678058624268,-1.9451216459274288,5.993299007415772,-0.7382833957672119,3.684281349182129,-0.4516146183013916,0.6185360550880432,-4.477944850921631,2.446697950363159,4.0,1.0
383,81814.0,-472.9019165039063,176.84974670410156,33.14238739013672,-0.6036056280136108,1.4974480867385864,-2.0957813262939453,-0.4914906322956085,0.20166337490081787,-0.8153793811798096,-2.236083984375,-3.1474382877349854,-4.295083522796632,-7.3442325592041025,-10.04334545135498,-9.925414085388184,-4.643582344055176,1.6791585683822632,-2.6686811447143555,-8.221916198730469,0.6860376000404358,4.0,1.0
385,81999.0,-261.86053466796875,169.1700439453125,53.02972412109375,35.020557403564446,16.069387435913086,16.857574462890625,10.41491985321045,13.141881942749025,-0.5296868085861206,-4.565458297729492,4.372188091278076,10.572837829589844,-0.8619735836982727,-5.73358964920044,-10.62220287322998,-8.436602592468263,-8.934944152832031,1.5862703323364258,-1.6265478134155271,-9.295605659484863,4.0,1.0
386,82914.0,-92.14868927001952,55.98062133789063,-2.2797682285308842,25.252445220947266,-12.745306968688965,12.9472017288208,-3.948987007141113,12.140061378479006,11.578902244567873,0.32801350951194763,5.919600009918213,6.201497077941895,0.01040103379637003,7.21535587310791,-3.975294351577759,8.336556434631348,-2.609503984451294,-2.106739282608032,7.0495686531066895,13.0877103805542,4.0,0.835
387,82915.0,-217.48719787597656,149.93240356445312,9.591002464294434,14.322041511535645,2.324570417404175,3.25320816040039,-9.27451229095459,-0.4980149269104004,-5.344542503356934,-2.8699617385864262,-10.931699752807617,-6.5415239334106445,-6.279679775238037,-0.8998414278030396,-2.0254485607147217,-1.5241719484329224,-4.847368717193604,-1.3180493116378784,-2.959715843200684,-3.9506299495697017,4.0,0.9059999999999999
388,82916.0,-219.61831665039062,131.73210144042972,6.384397983551025,32.5924072265625,12.952190399169922,9.160455703735352,-2.0770325660705566,5.319199085235597,-7.586483478546143,-5.0938334465026855,-11.77076530456543,-2.7257020473480225,-5.578319549560547,-0.5846006870269775,-3.4667065143585205,-1.0612924098968506,-6.708823204040527,-4.1366868019103995,-7.882857799530028,-0.5561188459396362,4.0,1.0
389,82918.0,-192.6267242431641,177.5452117919922,-6.275943279266357,25.74513053894043,-3.2406585216522217,2.3028500080108643,-10.288066864013672,-3.7098815441131587,-10.436259269714355,-0.980953335762024,-9.233184814453123,-1.736697793006897,-8.078370094299316,-6.266479969024657,-10.365899085998537,-0.05894844233989716,-3.975083589553833,6.762980937957764,7.0985918045043945,1.4390747547149658,4.0,1.0
390,82919.0,-120.99199676513672,84.17216491699219,-5.480930805206299,37.44468307495117,3.084340333938598,8.555912971496582,0.17063550651073456,-0.8088212609291077,-11.09169101715088,3.88840913772583,0.23148298263549805,-7.453915119171143,-6.645318031311035,7.490365982055664,-4.1795830726623535,-3.4161832332611084,-6.250777721405028,5.695120811462402,-1.0151141881942751,-4.833587169647217,4.0,1.0
391,82920.0,-128.44192504882812,123.3170166015625,-1.5565427541732788,29.64874839782715,-13.301033973693848,10.811113357543944,-7.402435302734375,3.0579135417938232,-6.058528423309326,4.310277462005615,-2.8966376781463623,0.6578350067138672,-1.449670910835266,-1.1664408445358276,-6.195937156677246,-0.9379013180732728,-6.853043556213379,-0.515663743019104,-3.245635986328125,-1.5154681205749512,4.0,1.0
392,82921.0,-182.60955810546875,102.88286590576172,21.62481117248535,41.52214050292969,14.902697563171387,10.769591331481934,-4.1338725090026855,10.751299858093262,-1.68701171875,13.157670974731445,1.5640658140182495,-3.1154816150665283,-7.538040637969972,6.599184036254883,1.669324278831482,-0.367914617061615,-5.9178810119628915,4.344292163848877,-6.70492696762085,-4.638818740844727,4.0,0.8690000000000001
393,82928.0,-157.62322998046875,115.59855651855469,5.8527936935424805,37.85676574707031,-1.0553030967712402,10.709096908569336,-9.035728454589844,-4.7776594161987305,-9.046420097351074,-5.401561260223389,-10.738823890686037,-8.010560035705566,-10.749120712280273,-4.886401653289795,-6.34095573425293,-2.04577374458313,-7.253450870513916,-0.958380162715912,-4.208005905151366,-3.994248628616333,4.0,1.0
394,82929.0,-157.38621520996094,112.68000793457031,0.7391095161437988,32.121936798095696,-9.36721134185791,8.428472518920897,-9.062292098999023,-0.7240668535232544,-9.466487884521484,-1.1670188903808594,-8.337322235107424,-8.144497871398926,-9.622843742370604,-4.864270687103272,-5.8288774490356445,-1.9329061508178709,-5.957540035247803,-0.7913492918014526,-5.421981334686278,-1.0244311094284058,4.0,1.0
395,82930.0,-136.78602600097656,101.29955291748048,-4.031443119049071,41.38483810424805,9.222496032714844,15.829099655151367,8.108213424682617,8.750452041625978,0.5782710313796997,3.973934173583984,-6.5219550132751465,-2.590540170669556,-5.471656799316406,-4.275219917297363,-14.365959167480467,-3.9494998455047607,-8.097133636474611,-6.926089763641357,-7.43065881729126,4.854895114898682,4.0,1.0
396,82931.0,-125.4637222290039,102.25484466552734,13.603873252868652,22.96943283081055,-0.14715120196342468,25.41958427429199,-15.97957706451416,-0.14634545147418976,-5.769979953765869,11.587326049804688,-2.9132447242736816,-3.0545010566711426,-7.741103172302246,1.2852869033813477,-6.768797874450684,0.34416866302490234,-8.355256080627441,5.430954456329347,3.4984006881713867,-1.5183765888214111,4.0,1.0
397,82932.0,-126.82423400878906,137.49087524414062,3.474820375442505,28.2169189453125,3.395108699798584,16.448505401611328,6.954623222351074,8.553872108459473,-3.259419679641724,7.372287273406982,-1.5981467962265017,6.002757549285889,8.207650184631348,9.35733699798584,-3.7006258964538574,1.5487116575241089,-5.005438804626465,1.3780975341796875,1.2630467414855957,6.690043926239014,4.0,0.8320000000000001
398,83715.0,19.48512077331543,73.17304992675781,-35.4229736328125,25.80500793457031,-7.264281749725343,-4.684598922729492,2.9220166206359863,0.7217478156089783,-3.0394883155822754,-6.626242160797119,-9.191843032836914,-2.829476356506348,-13.245866775512695,-6.016252517700195,-5.953458309173584,2.7913262844085693,-10.215302467346193,1.0483524799346924,1.0041004419326782,1.268823742866516,4.0,0.9279999999999999
399,83718.0,-62.69219589233398,60.39341354370117,28.85673713684082,29.1123046875,8.34954833984375,8.173642158508299,-1.1570115089416504,-7.531318187713622,-13.133827209472654,-1.2019771337509155,-6.688096046447754,7.745803356170653,1.7795403003692627,9.12301540374756,3.788853406906128,4.735781192779541,-6.60491418838501,0.3809531331062317,-3.796327352523804,6.3873043060302725,4.0,0.889
400,83719.0,-43.06567001342773,63.61598205566406,6.225478172302246,44.66215133666992,-14.044570922851562,14.236948013305664,4.178015232086182,10.756932258605957,-3.7299616336822514,7.864938735961914,1.388214349746704,8.101005554199219,-3.059391498565674,3.8985207080841056,-3.7404439449310303,0.36461105942726135,-1.9326533079147337,3.5959992408752437,-6.084921360015869,0.045673776417970664,4.0,0.9540000000000001
402,84483.0,-13.742964744567873,87.29039764404297,0.2359020560979843,26.60223960876465,8.018179893493652,11.584121704101562,-0.9858264327049256,14.760354042053224,-5.802268505096436,8.941967964172363,-2.761071920394897,6.660995006561278,-1.7549448013305664,5.379201412200928,-0.5269030332565308,3.6828796863555913,-0.8104065656661987,2.060671329498291,-2.956007480621338,3.504716396331787,4.0,0.929
403,84484.0,-260.38922119140625,123.62566375732422,15.303163528442385,21.03772735595703,4.781150341033936,0.24711015820503235,-5.1311378479003915,-7.997305393218994,-10.600993156433104,-8.690190315246582,-9.531030654907227,-7.159463882446289,-11.783756256103516,-9.986101150512695,-10.237298965454102,-7.049602508544923,-6.861967086791992,-3.3575873374938965,-2.256042242050171,2.8246655464172363,4.0,1.0
404,84485.0,-71.7745361328125,82.30411529541016,3.849723100662232,11.803770065307615,-0.4763422906398773,4.421690464019775,-8.48725414276123,2.717768669128418,-6.470603466033936,1.468300461769104,-6.146599769592285,2.7287988662719727,-8.337643623352049,0.4308801591396332,-0.3564100861549377,6.231873989105225,-2.68621563911438,3.964244842529297,-0.7155976295471191,-0.2444131821393967,4.0,1.0
405,85038.0,-180.56236267089844,-1.6796511411666868,2.9019742012023926,4.778498649597168,0.20083214342594147,11.714508056640625,4.278501033782959,9.758161544799805,-2.332406520843506,9.056312561035156,0.18521732091903687,5.677080631256104,-0.28685709834098816,3.4568145275115967,-1.1949597597122192,6.523703098297119,-5.195425033569336,0.4142746925354004,-3.483699083328247,3.118618488311768,4.0,0.8690000000000001
406,85039.0,-189.8563232421875,89.19744873046875,-10.372807502746582,18.968320846557614,20.011362075805664,6.189584732055664,-6.6406779289245605,7.025712966918945,3.5024509429931636,5.664795398712157,-8.524529457092285,4.108666896820068,-4.897475242614746,-3.470594882965088,-0.20230190455913544,1.6824756860733032,-2.7193872928619385,1.0289986133575442,-1.4582608938217163,2.400639057159424,4.0,0.993
407,85040.0,-104.39716339111328,52.1844367980957,28.98769760131836,30.707529067993164,19.093463897705078,21.386301040649414,7.855319023132324,17.028108596801758,2.673908233642578,11.312047004699707,1.098164200782776,7.093483924865723,-0.298625111579895,4.762596607208252,-2.7160515785217285,5.133725643157959,-3.735985279083252,1.9981441497802732,-2.2830705642700195,4.712321758270264,4.0,0.9670000000000001
409,85290.0,-254.0268859863281,118.3140640258789,-13.649005889892578,-3.2522368431091313,-12.09911060333252,-7.469193458557129,-23.98650932312012,-8.607423782348633,-22.331201553344727,-17.867549896240234,-23.904001235961914,-20.6850528717041,-21.786327362060547,-5.199933052062988,-7.111533164978027,2.4932873249053955,-1.2299063205718994,2.6419849395751958,2.8179149627685547,8.005802154541017,4.0,0.937
410,85484.0,-114.12931060791016,138.67234802246094,2.719395160675049,31.988075256347656,-3.747666120529175,16.355962753295902,-6.2398433685302725,4.595253944396973,-9.546006202697754,0.8468164205551147,-10.636192321777344,-7.496533870697021,-1.665009617805481,-1.4852699041366575,-8.82504940032959,-5.095629692077637,-6.681065559387207,-3.7107634544372563,-7.997695922851562,3.862762451171875,4.0,0.904
411,85485.0,-123.09391784667969,154.60382080078125,-6.637726306915282,27.0816707611084,13.617032051086426,-3.4990367889404297,-1.2488967180252075,4.5123558044433585,-6.296551704406737,-0.3246981501579285,-12.073533058166506,-0.2461608797311783,-7.254302501678468,-5.568805694580078,-3.5958280563354488,-6.350745677947997,-8.242862701416017,-6.2992753982543945,-8.560562133789062,-5.288877964019775,4.0,1.0
412,85487.0,-62.51302719116211,105.89380645751952,23.9012451171875,20.754831314086914,8.457137107849121,6.781054496765138,-1.149404764175415,2.390989065170288,-9.423808097839355,-0.5392763614654541,-5.926462650299072,0.5524489879608154,-6.7931861877441415,-0.5784562826156616,-4.830041885375977,-3.0506632328033447,-5.1003146171569815,0.959754765033722,-1.786308765411377,3.6262295246124263,4.0,1.0
413,85488.0,-77.54882049560547,120.4011459350586,13.167703628540039,31.015724182128906,-2.9200921058654785,6.627912521362305,-7.911412715911865,-0.2096165269613266,-11.924707412719727,-3.5409066677093506,-2.131431579589844,-3.609691619873047,-12.097142219543455,-6.782008171081543,-6.604841709136963,-6.2572875022888175,-8.149505615234375,-1.807666897773743,-9.37536334991455,-0.1948269158601761,4.0,1.0
414,85489.0,-77.2816390991211,112.29894256591795,17.06005859375,35.26832580566406,8.22690486907959,11.190315246582033,-2.357689619064331,4.2645463943481445,-7.3833374977111825,-6.665286540985107,-7.612618446350098,0.2152701020240784,-11.436138153076172,-7.2844696044921875,-7.797207832336426,-2.8280861377716064,-8.54872989654541,-0.7345948219299316,-9.286859512329102,-0.3939167857170105,4.0,0.9690000000000001
416,85491.0,-65.90798950195311,103.3126449584961,8.645461082458496,28.4914608001709,5.811557292938232,18.848026275634766,-6.473743915557861,3.56142520904541,-8.463964462280272,4.73198127746582,-5.290614128112793,-0.09649544954299928,-2.160531997680664,-1.110176682472229,-9.471578598022461,-2.2380030155181885,-1.7277754545211792,0.2903403639793396,-10.603082656860352,1.2626748085021973,4.0,1.0
417,85492.0,-104.5283432006836,126.19137573242188,32.09697723388672,28.98946952819824,-0.09220293164253236,6.865996837615968,-9.119354248046877,1.7323650121688845,-6.833939075469972,3.8632752895355225,-2.6228067874908447,0.2986794114112854,-5.473063945770264,-1.9028872251510618,-1.9993897676467896,-1.5417879819869995,-4.3535804748535165,-1.2411503791809082,-8.115264892578125,-2.2559340000152592,4.0,1.0
418,85592.0,-126.39745330810548,125.00128173828124,19.412452697753906,15.156018257141113,12.720032691955565,10.600625991821287,5.926511764526367,6.97707986831665,9.69157600402832,7.6089558601379395,-1.7817425727844238,5.356301784515381,-0.3745722472667694,4.528256893157959,2.22753643989563,12.597749710083008,6.711934566497803,8.122275352478027,1.0869878530502322,-1.2495677471160889,4.0,0.815
419,85593.0,-88.62374877929688,115.21504974365234,15.330347061157227,25.64772987365723,12.085044860839846,3.0906529426574707,1.3029348850250244,1.7484898567199707,-1.8169047832489011,5.24456262588501,0.5080973505973816,4.660619258880615,3.500797986984253,4.735459804534912,-0.5122997164726257,4.443098068237305,-3.1437566280364986,2.8920555114746094,1.1375911235809326,4.459487915039063,4.0,1.0
420,85596.0,-68.80809783935547,128.6055908203125,-13.711030006408693,36.14019393920898,13.180936813354492,9.876253128051758,6.243441104888916,1.1614795923233032,-4.495428085327148,8.009347915649414,-2.7359139919281006,9.150165557861328,0.6416026949882507,9.757840156555176,2.754047155380249,10.21243381500244,0.6372436285018921,-2.6645350456237797,2.4852685928344727,-5.298188209533691,4.0,1.0
421,85598.0,-81.30103302001953,89.10507202148438,-10.229325294494627,55.55518341064453,-17.242378234863278,10.870429039001463,2.179317712783813,4.312934875488281,-1.0258338451385498,-0.983748972415924,-2.8703205585479736,7.145787239074707,4.17136287689209,8.779912948608397,7.089660167694093,6.626021862030028,0.8744733929634094,1.2298427820205688,-2.0541334152221684,1.8724511861801147,4.0,1.0
422,85600.0,-184.47679138183597,143.12315368652344,26.21404457092285,14.84738063812256,10.48599910736084,11.137126922607422,-1.823469877243042,5.837169170379639,2.184600114822388,0.6212117671966553,-3.9653589725494394,-0.15046928822994232,-3.351104021072388,1.362042784690857,-0.4307273328304291,2.1452248096466064,-3.4463207721710205,0.14566506445407867,-3.6996407508850098,1.3131721019744873,4.0,1.0
424,85822.0,-127.6796417236328,127.26312255859376,-28.447006225585934,34.026412963867195,-13.705878257751465,-6.373908996582031,-0.12251660972833632,1.6795203685760498,-8.81454849243164,0.5414493083953857,-4.976255416870117,-2.3486645221710205,-6.430392265319824,-4.795646667480469,-8.613348960876465,-2.2586073875427246,-3.1091279983520512,-1.332595705986023,-11.938257217407227,-8.024492263793945,4.0,1.0
426,85832.0,-52.41136932373047,124.4038314819336,18.292259216308594,22.9625244140625,5.722249984741211,20.112943649291992,1.2535611391067505,14.878398895263672,-4.143044948577882,8.213197708129883,-1.4941953420639038,2.772589683532715,-1.8035191297531128,2.059985399246216,-2.9442992210388184,2.168120145797729,-1.4416602849960327,-0.108860045671463,-0.5312591791152954,4.828668594360352,4.0,0.9940000000000001
427,85833.0,-56.566749572753906,113.97840881347656,17.490026473999027,15.292135238647461,11.82053279876709,10.940286636352539,-4.004650592803955,3.4719362258911133,-2.325042486190796,8.09477710723877,-4.90416431427002,6.308464527130128,-6.006207942962647,3.644886493682861,-2.6256141662597656,4.734800338745117,1.833035588264465,4.9737982749938965,-2.179482698440552,0.8962283134460449,4.0,1.0
428,85835.0,-141.58078002929688,145.1728973388672,-3.808213710784912,39.37374114990234,5.125922203063965,16.386455535888672,6.4454450607299805,10.847883224487305,1.9259008169174197,7.029406547546388,4.695713996887207,8.786543846130371,0.1714617908000946,0.8673133254051208,-4.622260093688965,-3.3148322105407715,-6.208141803741455,-1.4518297910690308,-5.141618251800537,-4.102531433105469,4.0,1.0
429,85837.0,-67.7974853515625,88.85950469970703,12.401440620422365,17.124225616455078,13.109930038452148,13.32544231414795,-1.9700102806091309,7.333242893218994,-2.963282823562622,2.6287169456481934,-1.7919946908950806,9.225940704345703,1.6167547702789309,4.706267833709717,-1.7616796493530271,0.4201051294803619,-2.64275860786438,1.5133017301559448,-3.9267849922180176,0.9989060163497924,4.0,1.0
430,85838.0,-52.40873718261719,101.9213638305664,16.003469467163086,18.579612731933594,0.2261992692947388,5.845831871032715,-11.747170448303224,8.751263618469237,-5.000328063964844,15.608851432800293,7.958193302154541,14.943490982055664,7.355023384094237,6.247617721557617,3.1393210887908936,3.2869689464569087,-0.9598888158798218,1.9056872129440308,-2.7317211627960205,4.312800407409668,4.0,0.8340000000000001
431,85839.0,-158.12904357910156,130.63394165039062,9.86230754852295,21.30306053161621,9.727317810058594,2.6974029541015625,-5.123612880706787,4.096092700958252,0.7622339129447937,4.30161714553833,7.777482986450195,11.84125518798828,3.9041821956634517,5.40053653717041,-0.2989985942840576,0.8600601553916931,1.2065826654434204,6.3502631187438965,-0.02683584950864315,7.40397310256958,4.0,0.977
432,85840.0,-102.77667236328124,130.04212951660156,6.415731430053711,14.05587387084961,-0.2706875503063202,14.946685791015625,4.100182056427002,4.757152080535889,-3.16437029838562,7.606300830841064,2.1040709018707275,3.7620768547058105,-4.3717565536499015,1.6407477855682373,-3.8192632198333736,-0.3888120651245117,-3.5437161922454834,1.3223845958709717,-1.1481497287750244,-0.06967813521623611,4.0,0.8909999999999999
437,86262.0,22.27621078491211,74.84209442138672,-20.451107025146484,33.566200256347656,7.742861747741699,14.909065246582033,4.042562961578368,10.59937858581543,0.4699838161468506,6.49592924118042,1.085392713546753,3.8988146781921382,-6.9226112365722665,0.31149545311927795,-3.2733280658721924,1.522308588027954,-4.705885410308838,0.01984279789030552,-0.9290711879730223,3.409645795822144,4.0,0.9670000000000001
438,86263.0,47.14134979248047,78.11444854736328,-18.89190101623535,32.86141967773437,3.3344571590423584,11.657879829406738,4.681230068206787,10.873106956481934,0.36715605854988104,9.268885612487793,1.9445734024047847,5.720063209533691,-5.725490093231201,-0.5590788125991821,-3.415760040283203,0.9830755591392516,-5.83123254776001,-1.8439283370971682,-2.5618250370025635,3.86522388458252,4.0,1.0
439,86634.0,-24.56395530700684,65.45167541503906,-13.13988971710205,26.604389190673828,3.830757379531861,25.03822135925293,-3.9650490283966064,11.045292854309082,-0.5517061948776245,8.212527275085451,-2.1750941276550293,3.997403860092163,-0.24077607691287994,1.9908933639526367,-3.660170555114746,-2.7241415977478027,-7.2143635749816895,1.165664792060852,-6.709408760070801,-7.461507320404053,4.0,0.977
440,86678.0,-57.17515563964844,58.41594314575195,-8.090341567993164,19.663196563720703,-24.6879940032959,-1.2276283502578735,-15.215065002441404,-4.93623161315918,-11.698139190673828,-8.711970329284668,-13.771476745605467,-3.488366842269897,-6.888570308685303,-1.8052377700805664,-3.44081974029541,4.103189468383788,-2.332550048828125,-1.9548933506011963,-4.173634052276611,4.5854830741882315,3.0,1.0
441,86679.0,3.7007846832275386,56.51804733276367,0.21894270181655884,35.98533630371094,-3.693779945373535,13.228069305419922,-0.5316943526268005,7.162501335144043,-2.2857227325439453,5.893876075744629,-4.349262714385986,1.1785600185394287,-2.654144048690796,1.51119863986969,-4.846486568450928,0.5553869009017944,-5.287271976470947,0.21873019635677335,-3.734618663787842,-0.0022053499706089497,4.0,1.0
442,86680.0,-26.706684112548828,124.48324584960938,-30.97369384765625,41.35856628417969,5.497879505157472,10.985663414001463,5.242186546325684,9.76500129699707,4.601978778839111,2.261763572692871,-2.607463121414185,4.076583385467528,-2.1732184886932373,4.749439716339111,-3.1613540649414062,4.713967323303223,-3.9073426723480233,0.8388952016830444,-5.914802551269531,3.661986112594605,4.0,0.982
445,87098.0,-286.1771240234375,173.23004150390625,-26.527374267578125,10.953953742980957,-3.597492456436157,-6.879484176635742,-12.047325134277346,-6.478373527526856,-10.61684513092041,-9.660297393798828,-8.818840026855469,-1.0309457778930664,-8.273208618164062,-7.48804759979248,-0.5880665183067322,1.088692307472229,-1.5829019546508791,-0.4106399416923523,-2.801133394241333,-5.1546969413757315,4.0,0.996
446,87100.0,-243.78277587890625,187.31097412109372,-30.25161361694336,11.394352912902832,3.233995199203491,0.5194040536880493,-6.1889286041259775,-7.488125801086426,-13.135205268859865,-9.753218650817873,-10.206507682800293,-2.8593213558197017,-3.717212200164795,-5.353230953216553,-6.177952766418457,-2.726160287857056,-5.027293682098389,-2.210414171218872,-0.8538509607315063,2.7988266944885254,4.0,0.855
